symbol,close,med_turnover_cr,days
BSE,3306.1,1700.02327533,14
HDFCBANK,706.65,1537.58443068,14
ICICIBANK,1430.0,1202.157480955,14
RELIANCE,1302.5,1124.0375675,14
NETWEB,5270.0,1069.9972592249999,14
BHARTIARTL,1869.0,978.2467258199999,14
INFY,1130.3,954.4270187699999,14
ETERNAL,324.8,930.5866153,14
MCX,3170.2,792.2681334,14
DHOOTTRANS,1583.5,789.7845762725,14
SBIN,1023.4,716.1358960350001,14
HINDCOPPER,518.5,689.9921467649999,14
LENSKART,672.45,588.7097766449999,14
MILKYMIST,252.89,586.3471137150001,13
M&M,3150.0,578.3812757999999,14
WELCORP,2641.6,575.9075432,14
GROWW,190.24,556.2672448809999,14
HSCL,662.0,551.2090290475,14
PAYTM,1637.0,528.5279287000001,14
LT,3975.0,498.26180888000005,14
SILVERBEES,219.88,498.008469703,14
TCS,2320.1,496.68778966,14
AXISBANK,1267.0,493.9634292,14
BAJFINANCE,1049.0,479.75666304500004,14
DIXON,14445.0,479.60581225,14
TATASTEEL,184.2,470.36709704,14
CUPID,279.95,460.25565399800007,14
GOLDBEES,126.23,446.025292471,14
KALYANKJIL,585.3,431.60142465749993,14
LAURUSLABS,1868.5,427.4425273,14
KOTAKBANK,421.15,416.13726390500005,14
LALITHAA,280.3,410.44533619000003,9
IFCI,95.91,408.859659297,14
DIVISLAB,9250.0,408.603724,14
ATHERENERG,1638.9,408.25783083,14
SAIL,197.0,406.22134635,14
KAYNES,3485.0,386.447313,14
HFCL,226.27,382.14683291499995,13
ITC,263.0,379.52675090750006,14
GRASIM,3310.0,378.60789293,14
GVT&D,4362.0,376.57390742499996,14
BEL,408.6,376.04722534999996,14
MARUTI,12857.0,368.66927935,14
ADANIENSOL,1385.7,363.939544695,14
SHRIRAMFIN,1044.2,361.07089744,14
ADANIPOWER,208.29,357.0094242985,14
COFORGE,1971.8,354.48725150999996,14
HINDZINC,587.95,353.84750628,14
LICI,416.9,352.119097235,14
TMCV,460.35,340.7930679675,14
MEESHO,209.74,323.26038873849996,14
SWIGGY,269.3,323.23733842750005,14
BALRAMCHIN,704.35,308.6839089875,14
COALINDIA,420.05,306.82531605500003,14
ADANIPORTS,1706.5,304.751176825,14
INDIGO,4980.0,291.29619460000004,14
TVSMOTOR,4200.0,285.191867795,14
PFC,345.5,283.60240712999996,14
ONGC,236.0,283.44567816250003,14
ADANIENT,2901.0,281.90394296,14
MOREPENLAB,117.45,280.012538058,14
LIQUIDBEES,1000.0,279.884232484,14
VAML,435.85,278.45892425249997,14
HINDALCO,1010.0,276.95229078,14
EICHERMOT,7690.0,273.23516874999996,14
TECHM,1598.0,272.75754408499995,14
DATAPATTNS,4587.3,271.35042217,14
POLYCAB,8807.5,265.79053965,14
HAL,4765.6,264.22409,14
SUNPHARMA,1916.0,262.203363475,14
POWERINDIA,32000.0,261.867476,14
TMPV,312.0,261.1734998,14
BAJAJ-AUTO,11920.0,260.6527125,14
ULTRACEMCO,11275.0,260.443503,14
TITAN,5027.0,259.46630933999995,14
HEROMOTOCO,5308.5,258.583403,14
VEDL,270.5,257.22434,14
ZEEL,91.64,253.997808915,14
MUTHOOTFIN,2926.5,252.518525475,14
BHEL,431.8,248.5039731225,14
NESTLEIND,1416.0,247.3645275,14
NTPC,330.9,247.2543335875,14
PINELABS,156.5,243.27086689049997,14
OFSS,12149.0,241.9174515,14
PERSISTENT,5657.0,241.89620499999998,14
APOLLOHOSP,8692.0,241.29280475000002,14
CUMMINSIND,5071.0,239.45615099999998,14
SOLARINDS,21500.0,232.75008379999997,14
CHENNPETRO,1440.0,229.83542255999998,14
ASHOKLEY,169.35,229.117023,14
JIOFIN,237.45,223.8844097275,14
MOLBIO,1135.2,218.56111745,14
RATNAVEER,286.1,214.5413053995,14
SHIPROCKET,135.89,212.168838389,12
HCLTECH,1319.0,212.13314488,14
APARINDS,17704.0,210.18378835,14
HINDUNILVR,1962.0,208.43758743,14
POLICYBZR,1870.0,205.90994661,14
BDL,1257.7,205.58402345000002,14
DLF,681.65,199.179426985,14
INDOMIM,922.4,198.94365238749998,14
POWERGRID,265.6,198.01223990499997,14
JSWSTEEL,1308.0,195.740822855,14
HDFCAMC,2510.8,194.76954738,14
TFCILTD,146.71,191.11051634250003,14
BHARATFORG,1981.0,190.71146631,14
CGPOWER,895.0,189.16552596,14
LIQUIDCASE,115.76,188.5139889435,14
VBL,407.15,185.05210266,14
LODHA,1234.0,181.34555713999998,14
ICICIAMC,2980.0,178.031001,14
KEI,5327.0,177.843863,14
MOTHERSON,162.0,177.718831901,14
RECLTD,313.6,173.89040275,14
MAXHEALTH,994.9,170.57375654499998,14
PARAS,1411.5,169.03230294,14
LICHSGFIN,554.0,168.26337547999998,14
SUZLON,46.03,168.085130661,14
RRKABEL,2617.7,164.420097315,14
BANKBARODA,240.44,163.69233500500002,14
NAUKRI,1330.0,162.734702505,14
TRENT,2815.6,161.4413918,14
CYIENT,1111.3,160.55683385,14
HYUNDAI,2152.0,160.43366855,14
INDUSTOWER,374.95,160.3423263375,14
LUPIN,2132.0,159.9664887,14
NATIONALUM,374.0,158.97379615,14
APOLLO,383.25,158.56937759750002,14
UNIONBANK,189.0,158.23597812900002,14
URBANCO,177.46,157.50064009099998,14
TATAPOWER,365.7,157.4578403925,14
FEDERALBNK,344.6,157.18715143000003,14
REDINGTON,372.45,156.9972938325,14
CANBK,125.8,156.56684988,14
MANAPPURAM,341.0,155.89621565,14
VIYASH,260.45,155.76257821500002,14
TDPOWERSYS,722.55,154.129704595,14
BPCL,320.05,153.27814896249998,14
CHOLAFIN,1849.3,152.686244015,14
AMBER,7410.0,150.08742375,14
ADANIGREEN,1283.4,148.7373516,14
NAM-INDIA,1164.9,147.191197165,14
NMDC,84.19,146.2718272925,14
CDSL,1394.0,144.006702775,14
BOSCHLTD,47000.0,143.49828250000002,14
MRPL,175.99,142.809547839,14
BAJAJHIND,22.08,141.9100247235,14
BALUFORGE,570.35,141.52462230499998,14
SONACOMS,800.0,140.219132,14
TORNTPHARM,4905.5,139.84367250000003,14
VOGL,37.54,138.416290579,14
SBICARD,661.0,138.1044702575,14
HINDPETRO,361.35,136.1451169875,14
OLAELEC,37.47,135.401105145,14
ZYDUSLIFE,1143.0,134.11824775000002,14
BRITANNIA,5130.0,133.920775575,14
SUNSHINE,438.8,132.8060163,8
ASTERDM,787.0,131.50646274000002,14
MANIPALHOS,726.0,131.28057561999998,14
