symbol,close,med_turnover_cr,days
BSE,3306.0,1599.69540976,19
HDFCBANK,693.8,1536.670872,19
RELIANCE,1274.0,1268.94088072,19
ICICIBANK,1384.5,1214.7822936,19
NETWEB,5013.5,974.105865,19
INFY,1036.5,932.69753085,19
BHARTIARTL,1839.0,866.01110341,19
MCX,3300.0,764.95626218,19
ETERNAL,322.1,716.22766296,19
SBIN,1009.7,709.4931693,19
HINDCOPPER,527.3,658.6264693649999,19
DHOOTTRANS,1571.6,574.91041885,19
M&M,3123.8,563.956036,19
LENSKART,693.3,562.33133112,19
TCS,2204.1,521.544077,19
LT,3955.0,515.2726816,19
DIXON,13500.0,510.279627,19
MILKYMIST,278.83,509.435201257,18
PAYTM,1739.0,487.0261229,19
AXISBANK,1246.0,485.0907803,19
GROWW,195.84,481.258894415,19
LALITHAA,337.6,474.36010152,14
IFCI,85.15,469.341203808,19
BAJFINANCE,1043.5,467.6932812,19
TATASTEEL,186.78,459.46150588,19
SWIGGY,279.0,454.97148920999996,19
KALYANKJIL,615.2,443.41530016,19
CUPID,277.45,435.117142683,19
ATHERENERG,1658.3,411.85137618,19
MARUTI,12590.0,409.7013888,19
KOTAKBANK,416.55,407.81339456000006,19
SILVERBEES,223.53,400.54182384499995,19
WELCORP,2776.9,390.58153529000003,19
KAYNES,3499.0,385.49511,19
HFCL,226.27,382.14683291499995,13
BEL,405.0,375.7824808,19
SAIL,183.75,375.77389536000004,19
GVT&D,4545.0,375.18001568999995,19
DIVISLAB,9438.5,372.136718,19
TEMPSENS,581.3,368.5449357975,10
ADANIPOWER,213.5,365.317352349,19
GRASIM,3319.0,357.81427836,19
MEESHO,217.91,355.11175313599995,19
LAURUSLABS,1945.0,352.9636266,19
ITC,259.3,349.374983875,19
SHRIRAMFIN,1038.0,348.2818122,19
GOLDBEES,126.2,346.769602095,19
HINDZINC,593.6,338.8016193,19
COFORGE,1833.1,334.65232898,19
ADANIENSOL,1391.9,325.8794454,19
HSCL,663.75,320.38550464,19
HAL,4950.0,317.511414,19
COALINDIA,432.0,314.4709374,19
TMCV,439.25,300.75545188999996,19
ADANIENT,3077.2,289.45931,19
POLYCAB,8358.0,284.9825168,19
ONGC,237.27,283.403649875,19
ADANIPORTS,1768.0,281.8156704,19
LICI,405.6,281.12839025,19
HINDALCO,1014.0,280.49316416,19
PFC,352.8,278.09757446,19
EICHERMOT,7697.0,274.8763962,19
ULTRACEMCO,10979.0,273.1967682,19
BALRAMCHIN,705.15,268.732164375,19
PINELABS,173.17,268.28915505,19
VAML,437.05,267.27751460999997,19
DATAPATTNS,4777.2,265.05912024,19
HEROMOTOCO,5280.0,264.43618,19
POWERINDIA,31195.0,264.097095,19
TECHM,1525.8,263.2677834,19
LIQUIDBEES,999.99,262.5971,19
SOLARINDS,22370.0,262.4154,19
SUNPHARMA,1861.0,260.50713504000004,19
BAJAJ-AUTO,11768.0,259.29072,19
HCLTECH,1207.0,257.63280564,19
TVSMOTOR,4121.5,255.71063162000002,19
APOLLOHOSP,8900.0,254.072294,19
MOREPENLAB,115.28,245.52650741400004,19
BHEL,429.5,245.48430825,19
NTPC,335.0,242.00883245,19
HINDUNILVR,1942.3,239.38964037999997,19
TITAN,5021.0,235.761775,19
MVELECTRO,835.45,231.19155306000005,19
CUMMINSIND,5155.0,230.646024,19
JIOFIN,230.25,227.08746722000004,19
TMPV,300.5,225.76195385,19
PERSISTENT,5509.5,224.358366,19
CHENNPETRO,1626.4,223.14456072,19
OFSS,11725.0,221.406351,19
AUGMONT,917.5,220.5389245,9
INDIGO,4945.0,220.4298125,19
VEDL,269.05,219.181765,19
MUTHOOTFIN,2841.5,218.1559135,19
INDOMIM,1006.55,211.72080733,19
ASHOKLEY,166.12,207.65924802,19
MOLBIO,1509.4,207.63860974,19
POWERGRID,271.75,207.44971945999998,19
ZEEL,80.95,207.323881886,19
POLICYBZR,1800.0,202.4089958,19
KEI,4640.0,201.9178511,19
BHARATFORG,1954.9,200.31236891999998,19
APARINDS,17342.0,198.3976826,19
VBL,410.5,192.88654376000002,19
CGPOWER,914.55,192.59286348,19
BANKBARODA,237.62,186.8259176,19
SUZLON,44.22,185.89283145,19
HDFCAMC,2433.8,184.80105,19
LIQUIDCASE,115.84,184.48299490500003,19
MAXHEALTH,1038.6,183.66273831,19
RATNAVEER,310.6,180.24664927,19
JSWSTEEL,1304.0,179.5264277,19
PARAS,1453.3,178.268664,19
