symbol,close,med_turnover_cr,days
BSE,3168.0,1625.6151,13
HDFCBANK,700.8,1536.670872,13
ICICIBANK,1426.5,1189.53266831,13
BHARTIARTL,1862.8,1090.4823482299998,13
NETWEB,5110.0,1044.4450661699998,13
RELIANCE,1313.1,981.8557515,13
INFY,1140.0,967.262033,13
ETERNAL,327.3,961.9523986,13
DHOOTTRANS,1522.1,843.848875275,13
MCX,3286.0,804.6060168,13
HINDCOPPER,520.95,721.357824165,13
SBIN,1020.9,685.24291731,13
LENSKART,668.9,591.0146558399999,13
M&M,3190.0,581.4742716,13
GROWW,189.88,579.7617372359999,13
MILKYMIST,252.04,570.7477626330001,12
PAYTM,1619.0,570.0297345,13
WELCORP,2523.5,569.9683087,13
HSCL,659.6,568.0079562650001,13
DIXON,14590.0,548.19364,13
SILVERBEES,215.45,531.20576808,13
AXISBANK,1253.9,520.8933816,13
TCS,2348.0,517.60995952,13
LT,3981.0,515.2726816,13
LALITHAA,264.35,497.943659016,8
TATASTEEL,183.85,481.2726882,13
CUPID,280.7,467.89712674000003,13
BAJFINANCE,1055.9,467.6932812,13
GOLDBEES,123.52,446.81456556800003,13
LAURUSLABS,1864.0,432.5716226,13
SAIL,196.5,430.090674,13
KOTAKBANK,423.5,424.46113325,13
KALYANKJIL,590.0,418.63115218499996,13
IFCI,98.32,406.596835944,13
ATHERENERG,1686.1,404.66428548,13
LICI,408.25,392.27467887,13
KAYNES,3583.0,387.399516,13
HFCL,226.27,382.14683291499995,13
GVT&D,4240.0,377.96779915999997,13
BEL,405.75,376.3119699,13
DIVISLAB,9220.0,372.136718,13
ITC,266.3,369.097576155,13
HINDZINC,588.4,368.89339326,13
ADANIENSOL,1396.6,367.7296427,13
GRASIM,3294.9,367.08549586,13
MARUTI,12849.0,366.1425203,13
ADANIPOWER,207.7,348.701496248,13
SHRIRAMFIN,1047.0,348.2818122,13
DATAPATTNS,4516.7,335.57966204,13
TMCV,447.45,335.49054054,13
COFORGE,1965.7,334.65232898,13
SWIGGY,267.7,301.97759410500004,13
COALINDIA,417.85,299.17969471,13
MEESHO,211.6,291.40902434099996,13
VAML,437.1,289.64033389499997,13
INDIGO,5020.0,289.594116,13
LIQUIDBEES,1000.0,286.268,13
POLYCAB,8804.0,284.9825168,13
SUNPHARMA,1931.7,283.82913872,13
ONGC,237.5,283.48770645,13
ADANIENT,2891.8,283.10842492,13
BALRAMCHIN,669.75,282.681653155,13
ADANIPORTS,1672.7,281.8156704,13
HINDALCO,1009.7,280.49316416,13
TECHM,1623.0,278.63375332,13
PFC,346.5,278.36298461999996,13
HAL,4780.0,277.20182,13
EICHERMOT,7711.5,271.5939413,13
POWERINDIA,32200.0,270.987336,13
TMPV,312.75,268.6599876,13
MUTHOOTFIN,2937.7,266.4923004,13
TVSMOTOR,4200.0,265.04037558999994,13
SHIPROCKET,133.82,264.58332725,11
ULTRACEMCO,11393.0,260.19238,13
BAJAJ-AUTO,12130.0,259.462245,13
CUMMINSIND,5088.5,258.9465305,13
VEDL,270.7,257.9843112,13
ZEEL,90.57,257.25681402000004,13
MOREPENLAB,111.97,255.90119478000003,13
NESTLEIND,1425.0,252.995379,13
HEROMOTOCO,5300.0,252.730626,13
ASHOKLEY,167.9,250.57479797999997,13
BHEL,427.5,245.48430825,13
APOLLOHOSP,8719.0,244.9442495,13
NTPC,330.0,242.00883245,13
TITAN,5074.0,235.761775,13
OFSS,12158.0,229.9224141,13
MOLBIO,1107.8,229.48362516000003,13
JIOFIN,236.9,227.08746722000004,13
HCLTECH,1331.5,224.37236736,13
CHENNPETRO,1414.0,223.14456072,13
PERSISTENT,5690.0,222.208466,13
PINELABS,162.32,221.883164048,13
RATNAVEER,286.15,219.75429554099998,13
POLICYBZR,1851.9,215.8846875,13
BDL,1253.7,207.5348928,13
HINDUNILVR,1975.0,206.38399086,13
APARINDS,16813.0,205.2414656,13
ICICIAMC,2973.3,204.886006,13
JSWSTEEL,1306.0,204.0751682,13
SOLARINDS,20600.0,203.0847676,13
HDFCAMC,2525.7,202.19977003999998,13
TFCILTD,146.14,198.68086625900003,13
DLF,673.55,193.95433827,13
VBL,415.0,192.88654376000002,13
MOTHERSON,163.3,190.166486302,13
POWERGRID,266.8,188.57476034999996,13
INDOMIM,888.0,185.906325375,13
SUZLON,45.46,185.89283145,13
CGPOWER,877.75,185.73818844,13
LIQUIDCASE,115.74,184.48299490500003,13
PARAS,1413.1,181.9603908,13
CYIENT,1122.2,181.90811405,13
BHARATFORG,2031.8,181.1105637,13
LODHA,1208.3,177.468874,13
KEI,5170.0,176.186341,13
RECLTD,316.45,175.991854,13
MAXHEALTH,994.0,175.61166991,13
BANKBARODA,241.2,174.11218001,13
NAUKRI,1343.7,173.93785381,13
BAJAJHIND,21.84,172.200135294,13
TRENT,2852.3,170.1792228,13
AMBER,7415.0,167.83605,13
TDPOWERSYS,735.05,166.77397125,13
LUPIN,2155.2,164.9598606,13
NATIONALUM,370.0,164.566454,13
MANAPPURAM,340.9,164.10593626000002,13
VIYASH,259.1,160.13498936000002,13
APOLLO,382.65,158.71501400500003,13
SUNSHINE,445.8,157.9444227,7
INDUSTOWER,379.0,156.21077295,13
CHOLAFIN,1825.9,155.78012771000002,13
REDINGTON,363.2,155.7315801,13
FEDERALBNK,353.35,155.59296536000002,13
BPCL,319.6,155.4530701,13
LICHSGFIN,541.25,155.2238352,13
TATAPOWER,364.0,155.00855956,13
URBANCO,171.84,153.633520524,13
HYUNDAI,2154.4,152.0580011,13
ADANIGREEN,1296.0,152.029548,13
ABCAPITAL,397.05,151.5064481,13
RRKABEL,2630.4,149.25628914,13
NMDC,85.75,149.11138746,13
CDSL,1365.2,148.87694479,13
NAM-INDIA,1171.5,146.11108032,13
CANBK,126.3,146.01691197,13
BOSCHLTD,47250.0,145.64112,13
SONACOMS,782.65,142.1682165,13
VOGL,38.57,141.80810056,13
UNIONBANK,186.86,140.44893933,13
ZYDUSLIFE,1154.2,138.64203115,13
BRITANNIA,5154.0,136.9281018,13
HINDPETRO,359.0,136.1566661,13
SBICARD,635.15,136.1152604,13
ABB,7447.5,135.9474615,13
