symbol,close,med_turnover_cr,days
HDFCBANK,721.5,1927.3247284549998,20
BSE,3240.0,1450.18645158,20
RELIANCE,1240.0,1254.59750575,20
ICICIBANK,1358.8,1221.02614812,20
INFY,1060.0,881.50107015,20
IFCI,75.06,880.3189505605001,20
NETWEB,4562.0,855.4326944249999,20
BHARTIARTL,1835.0,768.73675852,20
SBIN,991.4,734.28751788,20
ETERNAL,317.0,720.38463401,20
MCX,3211.2,674.5874524000001,20
ATHERENERG,1567.5,621.09625848,20
GROWW,189.76,590.0548643375,20
TCS,2188.8,579.7180099200001,20
TATASTEEL,183.0,576.6367698,20
WELCORP,2424.5,575.9075432,20
M&M,3070.0,569.622158,20
PAYTM,1790.0,564.07684225,20
DIXON,13181.0,552.1135810000001,20
DHOOTTRANS,1590.9,549.6985074725001,20
BAJFINANCE,1006.2,533.5363369700001,20
AXISBANK,1241.0,519.0324350000001,20
LT,3807.7,517.81081385,20
HINDCOPPER,481.6,501.408720305,20
ADANIENT,2920.0,498.61800158000005,20
KOTAKBANK,415.0,486.2198635375,20
DIVISLAB,9158.0,463.86886400000003,20
LENSKART,675.85,456.73062537749996,20
SWIGGY,270.5,455.03521317999997,20
KALYANKJIL,580.9,439.093006565,20
SILVERBEES,218.46,427.9982215225,20
LAURUSLABS,1905.5,427.4425273,20
MARUTI,12166.0,425.20984350000003,20
COFORGE,1766.7,392.69207765500005,20
HFCL,226.27,383.927399004,10
MILKYMIST,276.23,378.6529150645,20
HINDZINC,567.5,375.54810819,20
SHRIRAMFIN,979.0,374.28279964,20
MVELECTRO,819.05,370.0044071325,20
GVT&D,4267.0,369.40565884499995,20
KAYNES,3385.0,368.3941412,20
SAIL,173.55,366.97391806,20
MEESHO,213.26,366.710998146,20
BEL,385.75,364.6731087,20
GRASIM,3187.0,347.06047494999996,20
PINELABS,185.71,338.1040457185,20
GOLDBEES,124.91,324.561394549,20
HINDALCO,972.7,323.26820325000006,20
HAL,4695.6,318.29083002000004,20
LALITHAA,305.65,316.680288432,18
LICI,395.5,311.54300624,20
HSCL,652.8,310.99490528,20
COALINDIA,422.25,306.0719432625,20
LIQUIDBEES,999.99,304.709128951,20
CUPID,280.0,301.960314951,20
ITC,264.15,300.9435595325,20
TMCV,424.25,298.7834988275,20
ADANIPOWER,202.34,298.6687504815,20
INDIGO,4733.5,298.2581176,20
ADANIPORTS,1723.8,295.53926657999995,20
VAML,409.3,290.19184215999996,20
POLYCAB,8121.5,288.7079458,20
EICHERMOT,7500.0,285.42908065,20
ONGC,236.8,277.6832963875,20
DATAPATTNS,4321.7,271.02629407999996,20
HCLTECH,1253.0,269.704708375,20
ADANIENSOL,1349.2,268.00994862000005,20
SOLARINDS,18900.0,267.93565875,20
POWERINDIA,30200.0,267.5422155,20
ULTRACEMCO,10700.0,266.9456971,20
TECHM,1558.0,265.07455912499995,20
KEI,4506.0,264.5699781,20
HEROMOTOCO,5235.0,264.525386,20
SUNPHARMA,1853.5,257.274571245,20
VBL,410.4,257.2206208925,20
BAJAJ-AUTO,11593.0,255.0267909,20
BHEL,410.6,253.4836220025,20
PFC,346.0,252.60910639999997,20
BALRAMCHIN,682.6,247.1263539075,20
TVSMOTOR,4033.0,243.30164472,20
MUTHOOTFIN,2771.4,242.32410695,20
OFSS,11510.0,241.9174515,20
LUMINO,100.29,239.7545387235,10
JIOFIN,224.84,237.8470555175,20
VEDL,256.0,236.30659064999998,20
APOLLOHOSP,8696.5,232.96388455,20
NTPC,327.0,232.585597,20
TMPV,301.0,231.34094123000003,20
TITAN,4908.5,225.76740135,20
PERSISTENT,5440.0,224.257599,20
MOLBIO,1307.0,218.56111745,20
POWERGRID,262.8,218.3848720825,20
ASHOKLEY,156.5,217.98811846,20
HINDUNILVR,1962.0,212.0303151,20
APOLLO,370.35,211.313887835,20
CHENNPETRO,1456.0,210.79940835999997,20
CUMMINSIND,4940.0,210.55208165,20
MOREPENLAB,114.73,208.567174312,20
LIQUIDCASE,115.93,200.449216761,20
ANTELOPUS,1170.95,200.354107485,20
TEMPSENS,540.55,197.55272761499998,14
JSWSTEEL,1248.9,197.24308200000002,20
CGPOWER,851.55,196.6316076,20
LICHSGFIN,543.0,191.7907861,20
WOCKPHARMA,2021.5,190.95401877,20
ZEEL,79.6,186.90946067750002,20
REDINGTON,388.15,186.184320765,20
INDOMIM,946.1,185.25428214,20
SYMBIOTEC,1042.8,184.8402242825,12
APARINDS,17075.0,184.58680329999999,20
MAXHEALTH,1025.0,183.816999555,20
NATIONALUM,356.0,183.7496509275,20
CHOLAFIN,1765.6,183.27282195,20
LODHA,1087.4,179.72773610000002,20
SUZLON,42.15,179.33918433,20
BANKBARODA,234.98,179.32184289999998,20
HDFCLIFE,530.2,176.39306681,20
POLICYBZR,1827.1,175.22431536,20
NESTLEIND,1384.5,171.34923267,20
OLAELEC,37.24,168.142244557,20
MOTHERSON,158.27,168.05704944000001,20
HDFCAMC,2373.1,167.530056685,20
TRENT,2769.7,167.24584245,20
DLF,622.8,166.4022011175,20
INDUSTOWER,375.6,159.252647315,20
PARAS,1318.8,158.7441384,20
