symbol,close,med_turnover_cr,days
HDFCBANK,731.0,1972.4368918574999,20
BSE,3266.4,1393.9064863049998,20
RELIANCE,1226.4,1267.58013211,20
ESDS,1564.55,1230.29357421,11
ICICIBANK,1338.9,1221.02614812,20
IFCI,76.51,908.4687395290001,20
INFY,1051.4,881.50107015,20
NETWEB,4664.5,787.4248729000001,20
BHARTIARTL,1893.3,785.4554562,20
SBIN,996.2,764.0998722449999,20
ETERNAL,326.85,710.472645255,20
ATHERENERG,1640.0,659.2252851149999,20
MCX,3260.0,649.45084432,20
TCS,2105.0,592.7846814,20
TATASTEEL,185.54,576.6367698,20
M&M,3052.0,576.1133930999999,20
WELCORP,2660.1,575.9075432,20
PAYTM,1849.9,564.07684225,20
AXISBANK,1257.0,557.8775854999999,20
GROWW,191.76,540.803442927,20
BAJFINANCE,1040.3,533.5363369700001,20
PINELABS,192.04,532.411341288,20
LT,3885.0,521.61796753,20
ADANIENT,3020.0,506.97695830000004,20
DIXON,13005.0,504.8524535,20
KOTAKBANK,412.5,499.0465856625,20
DHOOTTRANS,1590.7,491.52905296,20
DIVISLAB,9375.0,472.7520225,20
HINDCOPPER,497.4,457.05745799,20
LENSKART,707.2,456.73062537749996,20
SWIGGY,273.05,455.03521317999997,20
LAURUSLABS,1954.0,440.49338005000004,20
KALYANKJIL,581.85,439.093006565,20
MARUTI,12103.0,438.7102465,20
SHRIRAMFIN,1010.0,422.90648387500005,20
COFORGE,1841.0,391.597234115,20
SILVERBEES,224.07,386.1010207265,20
MVELECTRO,832.75,370.0044071325,20
KAYNES,3515.0,368.3941412,20
SAIL,177.33,366.97391806,20
MEESHO,214.44,366.710998146,20
BEL,393.3,364.6731087,20
HINDZINC,596.0,360.50222121,20
GVT&D,4385.0,354.76203699999996,20
MILKYMIST,274.07,341.187228259,20
ADANIPOWER,206.6,334.2250824625,20
HINDALCO,986.5,323.26820325000006,20
HAL,4800.3,318.29083002000004,20
ITC,262.3,314.52491448750004,20
VBL,421.95,312.77870886,20
ADANIPORTS,1824.0,311.612974915,20
POLYCAB,8400.0,311.18873385,20
TECHM,1537.1,309.3292448,20
SOLARINDS,18555.0,309.080851,20
EICHERMOT,7516.0,307.2899808,20
COALINDIA,409.9,306.0719432625,20
LIQUIDBEES,999.99,305.2115,20
CUPID,265.0,299.264308,20
TMCV,442.9,298.7834988275,20
INDIGO,4920.0,298.2581176,20
GOLDBEES,126.48,294.1837388525,20
GRASIM,3209.2,293.02454138,20
VAML,416.5,290.19184215999996,20
LICI,407.7,289.62195657,20
ULTRACEMCO,11014.0,276.24546035000003,20
KEI,4650.0,276.0842622,20
HCLTECH,1249.3,274.12783545,20
POWERINDIA,32700.0,272.000738,20
LALITHAA,304.9,271.651282125,20
DATAPATTNS,4513.3,271.02629407999996,20
BHEL,439.9,270.22884371,20
HEROMOTOCO,5285.5,269.90743875,20
ADANIENSOL,1436.1,263.897408035,20
ONGC,232.8,259.88887428,20
SUNPHARMA,1837.3,258.86441521,20
BAJAJ-AUTO,11414.0,255.0597149,20
TVSMOTOR,4171.3,254.63957253,20
APOLLO,370.7,249.84708665749997,20
JIOFIN,229.89,247.0596621875,20
PFC,342.55,246.491089375,20
OFSS,11896.0,241.9174515,20
ASHOKLEY,163.0,239.67740321000002,20
LUMINO,111.52,239.632179656,12
NTPC,323.65,237.718234375,20
TITAN,4798.5,236.3440303,20
APOLLOHOSP,8944.5,232.96388455,20
TMPV,303.8,231.34094123000003,20
RAYMOND,978.0,228.38867776,20
PERSISTENT,5416.0,224.257599,20
VEDL,267.6,223.10883626000003,20
HINDUNILVR,1932.0,219.76864623,20
POWERGRID,270.3,218.3848720825,20
CHOLAFIN,1800.0,214.61275853,20
HSCL,675.35,214.30236268750002,20
CHENNPETRO,1416.6,210.79940835999997,20
