symbol,close,med_turnover_cr,days
BSE,3242.0,1612.65525488,12
HDFCBANK,711.9,1416.0171640499998,12
ICICIBANK,1438.0,1183.937312955,12
BHARTIARTL,1877.2,1119.966130115,12
NETWEB,5136.5,1069.9972592249999,12
DHOOTTRANS,1450.1,1031.5609627125,12
ETERNAL,327.75,995.6924789,12
RELIANCE,1309.0,967.50954258,12
INFY,1156.0,954.4270187699999,12
MCX,3303.0,866.3282449999999,12
GROWW,189.41,787.1742931419999,12
HINDCOPPER,526.65,752.2436666175,12
SBIN,1034.5,650.757466055,12
LALITHAA,267.6,646.5074343680001,7
LENSKART,663.75,604.9843577899999,12
DIXON,14461.0,590.1780417499999,12
PAYTM,1633.5,582.532342365,12
SILVERBEES,217.72,573.899348523,12
M&M,3259.0,564.1119838,12
MILKYMIST,232.03,555.148411551,11
HSCL,680.85,551.2090290475,12
TATASTEEL,184.07,543.325619337,12
KOTAKBANK,425.0,503.6316157625,12
LT,3980.1,498.26180888000005,12
TCS,2369.0,496.68778966,12
SAIL,193.0,496.05586529999994,12
AXISBANK,1258.0,493.9634292,12
LAURUSLABS,1861.6,476.91230340000004,12
CUPID,275.05,471.063678605,12
GOLDBEES,125.34,457.736635491,12
WELCORP,2553.6,450.2842977,12
BAJFINANCE,1053.9,418.45603546999996,12
LICI,412.15,408.57861936,12
KALYANKJIL,573.0,405.7448490525,12
KAYNES,3600.5,397.67060334999996,12
DIVISLAB,9165.0,396.0829572,12
IFCI,87.26,391.21704604800004,12
GVT&D,4324.0,389.98226237999995,12
ATHERENERG,1725.6,386.16069346,12
GRASIM,3305.0,378.60789293,12
HINDZINC,597.0,378.12490113,12
BEL,411.2,376.04722534999996,12
DATAPATTNS,4515.2,368.37712789,12
ADANIENSOL,1382.0,363.939544695,12
HFCL,236.64,360.5432957765,12
ITC,266.6,359.23628001500003,12
COFORGE,1988.9,355.58209505,12
MARUTI,12950.0,340.04107915,12
ADANIPOWER,204.36,325.917154412,12
SHRIRAMFIN,1059.1,322.26382438,12
TMCV,464.35,322.00873862000003,12
VEDL,274.0,317.8496423,12
BALRAMCHIN,668.85,308.6839089875,12
HINDALCO,1014.4,301.0385571,12
HAL,4807.6,297.356617,12
LIQUIDBEES,1000.0,295.237378951,12
VAML,434.65,293.2606193875,12
TECHM,1638.0,290.94635946,12
SUNPHARMA,1929.0,290.75030935999996,12
MEESHO,205.15,290.2007863455,12
SHIPROCKET,134.25,288.08375083600004,10
ONGC,236.45,283.44567816250003,12
ADANIENT,2863.9,281.90394296,12
SWIGGY,275.0,281.2480578075,12
PFC,345.8,278.23027953999997,12
ADANIPORTS,1647.5,275.69888255,12
TMPV,310.0,273.0755158,12
COALINDIA,401.6,272.649002875,12
EICHERMOT,7970.0,265.94548184999996,12
POLYCAB,8895.5,265.79053965,12
MOLBIO,1053.3,263.9229526025,12
POWERINDIA,32640.0,261.867476,12
CUMMINSIND,5105.0,260.72861275,12
TVSMOTOR,4203.0,260.37550360499995,12
BAJAJ-AUTO,12361.0,259.4094065,12
NESTLEIND,1438.2,259.2353595,12
ZEEL,93.41,257.983026068,12
SUNSHINE,450.75,252.73018025,6
MUTHOOTFIN,2905.0,252.518525475,12
ULTRACEMCO,11400.0,251.91139465,12
MOREPENLAB,103.65,250.71385109700003,12
APOLLOHOSP,8755.0,249.50827175,12
BHEL,426.55,248.3636113775,12
HEROMOTOCO,5555.0,247.9827516,12
INDIGO,5052.0,243.10947575,12
NTPC,327.5,241.81096235,12
ASHOKLEY,170.53,229.117023,12
RATNAVEER,291.35,227.94414850049998,12
OFSS,12187.0,226.58327325,12
TITAN,5050.0,222.5302729,12
JIOFIN,235.85,221.40192588000002,12
JSWSTEEL,1313.5,220.74850595499998,12
PINELABS,159.89,219.94961092,12
POLICYBZR,1829.2,218.6241402,12
BDL,1250.0,216.41555649999998,12
PERSISTENT,5800.0,216.112981,12
BAJAJHIND,21.92,212.36690484,12
HCLTECH,1351.4,211.78260224000002,12
APARINDS,17400.0,210.18378835,12
HINDUNILVR,1994.8,202.54166613,12
SOLARINDS,20060.0,199.4348708,12
PARAS,1380.1,194.3082754,12
HDFCAMC,2544.9,193.50041002,12
CYIENT,1164.6,190.453754305,12
CHENNPETRO,1387.0,189.29809953,12
CGPOWER,885.5,189.16552596,12
POWERGRID,264.55,187.364487495,12
VBL,405.85,185.05210266,12
INDOMIM,858.85,183.270131095,12
LIQUIDCASE,115.73,181.162210475,12
DLF,675.15,181.083607385,12
RECLTD,314.05,180.924574055,12
NATIONALUM,372.0,179.83380699000003,12
MAXHEALTH,1003.0,179.63720411,12
TDPOWERSYS,758.05,177.905468145,12
MOTHERSON,165.6,177.718831901,12
AMBER,7508.0,175.5045669,12
KEI,5348.0,175.04126978,12
TFCILTD,141.07,173.8152910375,12
BHARATFORG,2052.2,172.63469965500002,12
LICHSGFIN,534.9,168.26337547999998,12
LODHA,1193.9,168.11500112,12
SUZLON,46.5,168.085130661,12
LUPIN,2153.0,167.28082613,12
VIYASH,262.3,164.74495978000002,12
ICICIAMC,3038.1,164.066398055,12
BANKBARODA,237.7,163.69233500500002,12
NAUKRI,1356.0,162.734702505,12
INDUSTOWER,375.0,162.322585135,12
TRENT,2855.0,161.4413918,12
APOLLO,379.5,158.56937759750002,12
URBANCO,167.63,157.50064009099998,12
MANAPPURAM,337.0,155.89621565,12
FEDERALBNK,349.25,155.064195455,12
BPCL,317.65,153.27814896249998,12
TATAPOWER,350.55,153.18227128750001,12
CHOLAFIN,1814.7,152.8325514,12
NMDC,85.69,151.9685039675,12
HYUNDAI,2179.8,151.07872980000002,12
VOGL,37.78,150.37811513900002,12
CDSL,1391.0,149.367417195,12
NYKAA,338.5,149.3605166,12
ADANIGREEN,1265.0,145.91570608,12
HDFCLIFE,540.3,145.378310815,12
BOSCHLTD,48550.0,143.49828250000002,12
BLEL,436.4,143.0572223975,10
CANBK,125.6,142.982045181,12
GLENMARK,2470.4,142.79575326499997,12
REDINGTON,349.6,141.211582735,12
DMART,3824.0,140.6971389,12
DRREDDY,1171.0,140.52801766,12
SONACOMS,809.5,140.219132,12
SBICARD,632.4,138.1044702575,12
ABB,7396.0,137.44423075,12
LEAPIND,159.47,136.637543134,12
NAM-INDIA,1178.9,136.25434296,12
HINDPETRO,363.1,136.1451169875,12
BALUFORGE,621.9,135.847676015,12
TATSILV,22.08,135.835419696,12
LTM,4625.0,135.656763835,12
UNIONBANK,184.9,134.96151899,12
ZYDUSLIFE,1167.8,134.11824775000002,12
BRITANNIA,5187.0,133.920775575,12
MAZDOCK,2485.0,131.99315097,12
ASTERDM,757.8,131.50646274000002,12
SBILIFE,1739.3,130.58253539999998,12
TORNTPHARM,4965.5,129.07117300000002,12
ABCAPITAL,394.45,126.642283565,12
ASIANPAINT,2575.5,126.22719183999999,12
COCHINSHIP,1475.9,124.972625975,12
WIPRO,181.7,124.88629621800001,12
NIFTYBEES,273.25,124.84817332699998,12
PNB,115.22,124.67846925799999,12
SYRMA,1447.9,122.75987132999998,12
RRKABEL,2869.8,121.72262959,12
WABAG,2013.9,121.371280605,12
SIEMENS,4030.0,120.94397135,12
MANIPALHOS,746.9,120.33665242249998,12
AZAD,2844.3,119.80144772,12
VMM,106.55,119.72717514000001,12
PWL,114.94,119.570830567,12
AUROPHARMA,1683.3,119.55423137,12
SHADOWFAX,257.2,119.48821578300002,12
ENRIN,3172.5,119.07577486999999,12
YESBANK,22.1,116.279658993,12
ANGELONE,281.55,115.70815556999999,12
HAPPSTMNDS,362.7,115.6979694,12
